RADIOBASE,TRAFICO_T,FECHA
CA2241QK024,23.18,2024-07-19
CA0002QK002,21.21,2024-07-19
CA1916QK026,11.88,2024-07-19
CA2396QK025,50.55,2024-07-19
CA1982QK001,4.83,2024-07-19
211423QK102,5.04,2024-07-19
CA0411QK021,10.37,2024-07-19
CA1958QK022,7.12,2024-07-19
CA2389QK023,129.76,2024-07-19
CA2264QK026,52.89,2024-07-19
CA1454QK024,31.09,2024-07-19
CA0312QK026,4.37,2024-07-19
CA0298QK003,131.76,2024-07-19
CA1939QK023,97.58,2024-07-19
CA0239QK022,15.26,2024-07-19
CA0396QK024,15.77,2024-07-19
CA1312QK005,72.23,2024-07-19
CA0289QK004,30.55,2024-07-19
CA0398QK003,38.31,2024-07-19
CA3008QK023,15.15,2024-07-19
CA0239QK001,6.9,2024-07-19
CA1887QK022,6.82,2024-07-19
CA2462QK002,27.11,2024-07-19
CA2230QK003,0,2024-07-19
CA0413QK004,13.98,2024-07-19
CA0218QK042,40.74,2024-07-19
CA0417QK002,37,2024-07-19
CA0305QK006,26.96,2024-07-19
CA2323QK021,58.7,2024-07-19
CA1450QK026,3.93,2024-07-19
CA2395QK043,59.38,2024-07-19
CA1399QK004,34.62,2024-07-19
141626QK101,74.27,2024-07-19
CA1953QK026,4.66,2024-07-19
CA1454QK002,17.77,2024-07-19
CA0312QK004,49.87,2024-07-19
CA0425QK002,27.98,2024-07-19
CA0410QK004,10.71,2024-07-19
CA0249QK002,29.72,2024-07-19
CA0291QK021,8.7,2024-07-19
CA2387QK002,61.01,2024-07-19
CA2042QK006,56.52,2024-07-19
CA0396QK002,22.43,2024-07-19
CA0060QK024,16.42,2024-07-19
CA2244QK006,40.1,2024-07-19
CA0072QK023,10.27,2024-07-19
CA0202QK001,30.12,2024-07-19
CA0288QK002,32.14,2024-07-19
CA1937QK025,76.52,2024-07-19
CA0003QK004,30.01,2024-07-19
CA0274QK002,29.84,2024-07-19
CA0238QK005,64.75,2024-07-19
CA0350QK041,4.5,2024-07-19
CA0340QK002,10.28,2024-07-19
CA0081QK005,23.26,2024-07-19
CA1182QK003,65.21,2024-07-19
CA0203QK025,16.85,2024-07-19
CA0413QK043,7.39,2024-07-19
CA0319QK024,11.46,2024-07-19
CA3777QK001,13.59,2024-07-19
CA0211QK026,0.43,2024-07-19
CA0009QK024,33.71,2024-07-19
CA1886QK026,20.66,2024-07-19
CA0054QK021,12.77,2024-07-19
CA0276QK003,26.4,2024-07-19
CA1455QK006,169.25,2024-07-19
CA0386QK002,0,2024-07-19
CA2264QK006,74.01,2024-07-19
CA0303QK006,42.52,2024-07-19
CA0203QK006,74.83,2024-07-19
CA0412QK005,15.27,2024-07-19
CA0323QK005,26.7,2024-07-19
CA2400QK021,50.99,2024-07-19
CA1953QK003,5.48,2024-07-19
CA0046QK026,27.57,2024-07-19
CA2270QK021,94.53,2024-07-19
CA1938QK021,16.44,2024-07-19
CA2204QK021,72.59,2024-07-19
CA2244QK042,61.47,2024-07-19
CA2357QK005,32.68,2024-07-19
CA1663QK021,6.04,2024-07-19
CA0406QK021,8.35,2024-07-19
CA0046QK004,32.39,2024-07-19
CA0043QK003,32.78,2024-07-19
CA0728QK002,9.41,2024-07-19
CA2401QK023,266.05,2024-07-19
CA2356QK001,81.22,2024-07-19
CA0070QK021,20.82,2024-07-19
CA0058QK006,47.85,2024-07-19
CA0399QK006,27.78,2024-07-19
CA0206QK025,11.6,2024-07-19
CA2390QK042,60.84,2024-07-19
CA0034QK005,52.39,2024-07-19
CA2204QK003,51.76,2024-07-19
CA1664QK023,4.81,2024-07-19
CA1916QK004,326.09,2024-07-19
CA2462QK022,34.59,2024-07-19
CA2398QK001,47.82,2024-07-19
CA2391QK021,20.62,2024-07-19
CA0336QK042,4.75,2024-07-19
CA0289QK021,8.54,2024-07-19
CA0141QK001,12.27,2024-07-19
CA1456QK021,54.26,2024-07-19
CA0211QK004,16,2024-07-19
CA0009QK002,49.89,2024-07-19
CA1973QK022,40.42,2024-07-19
CA1886QK004,96.03,2024-07-19
CA2239QK022,16.2,2024-07-19
CA0125QK009,24.94,2024-07-19
CA0406QK001,14.98,2024-07-19
CA2392QK022,28.28,2024-07-19
CA0274QK024,50.62,2024-07-19
CA2263QK001,131.7,2024-07-19
CA0300QK041,14.36,2024-07-19
CA0202QK024,13.43,2024-07-19
CA0081QK025,64.73,2024-07-19
CA1878QK005,14.09,2024-07-19
CA1241QK025,31.1,2024-07-19
CA0206QK021,11.78,2024-07-19
CA2398QK042,23.92,2024-07-19
CA0389QK001,109.85,2024-07-19
CA3777QK026,144.34,2024-07-19
CA0169QK001,18.24,2024-07-19
CA2269QK025,60.11,2024-07-19
CA0054QK043,24.72,2024-07-19
CA0352QK042,4.23,2024-07-19
CA0628QK003,169,2024-07-19
CA2400QK024,46.38,2024-07-19
CA0066QK005,82.35,2024-07-19
CA0928QK003,39.84,2024-07-19
CA0323QK041,7.83,2024-07-19
CA0376QK041,28.4,2024-07-19
CA2390QK006,154.96,2024-07-19
CA2403QK002,24.66,2024-07-19
CA0305QK042,4.8,2024-07-19
CA0052QK022,19.58,2024-07-19
CA2200QK021,28.75,2024-07-19
CA1939QK003,70.78,2024-07-19
CA2394QK026,9.64,2024-07-19
CA2211QK003,22.27,2024-07-19
CA1663QK041,36.75,2024-07-19
CA0407QK003,16.04,2024-07-19
CA0335QK003,23.22,2024-07-19
CA2356QK026,22.84,2024-07-19
CA0060QK002,39.26,2024-07-19
CA0389QK042,30.16,2024-07-19
CA0402QK002,26.24,2024-07-19
CA0209QK021,10.05,2024-07-19
CA0132QK002,83.85,2024-07-19
CA1455QK042,16.43,2024-07-19
CA0252QK008,30.94,2024-07-19
CA1958QK026,54.13,2024-07-19
CA0105QK002,21.3,2024-07-19
CA0405QK005,70.6,2024-07-19
CA2388QK024,11.43,2024-07-19
CA2391QK043,119.16,2024-07-19
CA0291QK003,21.96,2024-07-19
CA0426QK042,4.21,2024-07-19
CA0410QK005,2.02,2024-07-19
271459QK001,74.38,2024-07-19
CA2396QK003,7.16,2024-07-19
CA1974QK002,34.42,2024-07-19
204898QK006,39.56,2024-07-19
CA0411QK002,10.32,2024-07-19
CA1953QK043,0.41,2024-07-19
CA1454QK005,28.23,2024-07-19
CA0312QK021,13.94,2024-07-19
CA0425QK042,11.07,2024-07-19
CA0414QK001,6.03,2024-07-19
CA0291QK024,11.4,2024-07-19
CA2387QK022,11.55,2024-07-19
CA0239QK003,1.85,2024-07-19
CA2042QK023,34.15,2024-07-19
CA0396QK005,18.19,2024-07-19
CA0066QK001,82.02,2024-07-19
CA0072QK026,6.4,2024-07-19
CA0202QK004,66.94,2024-07-19
CA0288QK005,26.2,2024-07-19
CA1937QK042,8.88,2024-07-19
CA3008QK004,114.09,2024-07-19
CA0003QK021,33.27,2024-07-19
CA0300QK021,7.14,2024-07-19
CA0274QK005,47.72,2024-07-19
CA0238QK022,16.8,2024-07-19
CA1887QK003,13.44,2024-07-19
CA2416QK003,8.38,2024-07-19
CA2394QK002,36.67,2024-07-19
CA2269QK022,63.24,2024-07-19
CA2262QK022,25.97,2024-07-19
CA1947QK022,57.03,2024-07-19
CA0218QK003,16,2024-07-19
CA0164QK002,45.8,2024-07-19
CA0305QK001,10.34,2024-07-19
CA0402QK026,9.33,2024-07-19
CA0272QK024,7.33,2024-07-19
CA2323QK002,64.8,2024-07-19
CA1450QK021,20.8,2024-07-19
CA0056QK024,26.49,2024-07-19
CA0300QK025,17.52,2024-07-19
CA2276QK023,49.8,2024-07-19
CA2364QK023,21.11,2024-07-19
CA2042QK001,24.44,2024-07-19
CA2364QK002,9.24,2024-07-19
CA0060QK009,69.22,2024-07-19
CA2244QK001,61.71,2024-07-19
CA0072QK001,63.62,2024-07-19
CA0201QK002,21.01,2024-07-19
CA0002QK022,16.81,2024-07-19
CA1937QK003,13.38,2024-07-19
CA0002QK042,6.25,2024-07-19
CA2397QK002,136.3,2024-07-19
CA0273QK003,19.95,2024-07-19
CA1982QK004,7.86,2024-07-19
231602QK004,262.18,2024-07-19
CA0411QK024,9.83,2024-07-19
CA2392QK043,35.66,2024-07-19
CA1958QK025,7.44,2024-07-19
CA2389QK026,116.78,2024-07-19
CA2265QK003,37.37,2024-07-19
CA0319QK003,56.5,2024-07-19
CA2247QK023,28.11,2024-07-19
CA0298QK023,72.09,2024-07-19
CA0298QK026,38.59,2024-07-19
CA1939QK026,90.34,2024-07-19
CA0239QK025,14.1,2024-07-19
CA0398QK006,70.47,2024-07-19
CA3008QK026,15.05,2024-07-19
CA0236QK001,64.6,2024-07-19
CA0402QK004,42.59,2024-07-19
CA1887QK025,6.91,2024-07-19
CA0272QK002,11.37,2024-07-19
CA2230QK023,0,2024-07-19
CA0413QK021,6.23,2024-07-19
CA0056QK002,20.73,2024-07-19
CA0417QK042,20.65,2024-07-19
CA2270QK041,47.1,2024-07-19
CA1452QK003,44.69,2024-07-19
CA2362QK006,26.16,2024-07-19
CA2402QK004,85.72,2024-07-19
CA0414QK006,24.27,2024-07-19
CA0410QK006,8.66,2024-07-19
CA2395QK003,9.68,2024-07-19
CA2211QK023,59.31,2024-07-19
CA1664QK001,24.75,2024-07-19
CA1887QK042,17.9,2024-07-19
CA2462QK003,20.11,2024-07-19
CA2397QK022,128.9,2024-07-19
CA0407QK043,2.52,2024-07-19
CA1450QK001,20.24,2024-07-19
CA0335QK043,6.43,2024-07-19
CA0209QK024,9.77,2024-07-19
CA0132QK005,107.51,2024-07-19
CA1456QK002,40.45,2024-07-19
CA0252QK011,52.77,2024-07-19
CA1958QK043,11.32,2024-07-19
CA2230QK043,100.34,2024-07-19
CA0125QK002,58.35,2024-07-19
CA0405QK022,38.92,2024-07-19
CA2389QK001,22.34,2024-07-19
CA2392QK003,51.22,2024-07-19
CA0291QK006,51.54,2024-07-19
CA0340QK042,3.76,2024-07-19
CA0081QK011,73.98,2024-07-19
CA1664QK043,2.91,2024-07-19
CA1241QK003,61.89,2024-07-19
CA0206QK002,18.79,2024-07-19
CA0323QK001,4.01,2024-07-19
CA3777QK021,30.93,2024-07-19
CA0054QK024,11.07,2024-07-19
CA0281QK003,30.55,2024-07-19
CA1455QK023,144.26,2024-07-19
CA0387QK002,19.26,2024-07-19
CA0728QK024,60.37,2024-07-19
CA2264QK023,61.51,2024-07-19
CA0303QK023,12.99,2024-07-19
CA0412QK022,5.65,2024-07-19
CA2362QK001,5.67,2024-07-19
CA0323QK022,10.81,2024-07-19
CA0375QK042,8.55,2024-07-19
CA1953QK006,52.44,2024-07-19
CA0305QK023,9.83,2024-07-19
CA0052QK003,27.07,2024-07-19
CA2270QK024,101.6,2024-07-19
CA0409QK003,22.1,2024-07-19
CA1938QK024,16.4,2024-07-19
CA2394QK021,23.79,2024-07-19
CA2204QK024,78.64,2024-07-19
CA2247QK002,17.7,2024-07-19
CA2357QK042,3.66,2024-07-19
CA1663QK024,5.2,2024-07-19
CA0406QK024,6.89,2024-07-19
CA0046QK021,30.78,2024-07-19
CA0043QK006,50.67,2024-07-19
CA0728QK022,9.38,2024-07-19
CA2401QK026,232.5,2024-07-19
CA2356QK021,26.7,2024-07-19
CA0070QK024,18.24,2024-07-19
CA0058QK023,16.45,2024-07-19
CA0399QK023,20.63,2024-07-19
CA0209QK002,8.73,2024-07-19
CA2391QK002,6.73,2024-07-19
CA0034QK011,49.1,2024-07-19
CA0352QK003,1.72,2024-07-19
CA0252QK003,8.21,2024-07-19
CA1664QK026,4.21,2024-07-19
CA1916QK021,115.4,2024-07-19
CA2462QK025,28.48,2024-07-19
CA2398QK021,99.79,2024-07-19
CA2388QK002,89.14,2024-07-19
CA2391QK024,17.68,2024-07-19
CA0289QK024,7.22,2024-07-19
CA0628QK001,36.7,2024-07-19
CA0319QK005,50.68,2024-07-19
CA0164QK001,18.31,2024-07-19
CA1456QK024,50.81,2024-07-19
CA1399QK002,11.72,2024-07-19
CA0211QK021,7.61,2024-07-19
CA0009QK005,129.29,2024-07-19
CA1973QK025,34.08,2024-07-19
CA1886QK021,64.44,2024-07-19
CA2239QK025,13.35,2024-07-19
CA0414QK025,4.6,2024-07-19
CA0406QK004,31.26,2024-07-19
CA2392QK025,21.29,2024-07-19
CA0275QK001,97.96,2024-07-19
CA1455QK001,155.97,2024-07-19
CA2264QK001,5.75,2024-07-19
CA0303QK001,45.33,2024-07-19
CA0203QK001,11.75,2024-07-19
CA1878QK022,6.87,2024-07-19
CA0411QK026,4.46,2024-07-19
CA1312QK002,25.91,2024-07-19
CA2399QK002,19.33,2024-07-19
CA1947QK024,71.72,2024-07-19
CA2269QK042,185.55,2024-07-19
CA2244QK023,45.7,2024-07-19
CA2356QK043,3.02,2024-07-19
CA1456QK042,19.56,2024-07-19
CA0045QK005,6.13,2024-07-19
CA0034QK024,32.29,2024-07-19
CA0628QK023,60.57,2024-07-19
CA2401QK001,20.28,2024-07-19
CA0070QK002,39.51,2024-07-19
CA0928QK023,140.39,2024-07-19
CA0335QK001,40.34,2024-07-19
CA0385QK001,60.71,2024-07-19
CA2390QK023,26.4,2024-07-19
CA0009QK026,85.83,2024-07-19
CA0052QK025,14.72,2024-07-19
CA2200QK024,21.44,2024-07-19
CA0350QK002,24.57,2024-07-19
CA0426QK001,22.78,2024-07-19
CA0272QK005,13.37,2024-07-19
CA2230QK026,0,2024-07-19
CA0413QK024,5.72,2024-07-19
CA2276QK026,41.18,2024-07-19
CA0056QK005,63.74,2024-07-19
CA2401QK041,28.42,2024-07-19
CA0421QK002,21.93,2024-07-19
CA2276QK001,117.29,2024-07-19
CA2362QK023,21.13,2024-07-19
CA2241QK022,139.54,2024-07-19
304617QK102,20.67,2024-07-19
CA2396QK023,65.34,2024-07-19
CA1974QK005,28.19,2024-07-19
204898QK010,22.75,2024-07-19
CA0411QK005,37.31,2024-07-19
CA1958QK003,39.05,2024-07-19
CA2389QK021,16.52,2024-07-19
CA1454QK022,13.29,2024-07-19
CA0312QK024,5.33,2024-07-19
CA0298QK001,47.43,2024-07-19
CA2387QK025,9.74,2024-07-19
CA0239QK006,12.12,2024-07-19
CA0396QK022,5.29,2024-07-19
CA0202QK021,13.38,2024-07-19
CA1312QK003,3.95,2024-07-19
CA0289QK002,25.64,2024-07-19
CA0398QK001,29.38,2024-07-19
CA3008QK021,24.17,2024-07-19
CA0274QK022,12.19,2024-07-19
CA0238QK025,16.53,2024-07-19
CA1887QK006,19.62,2024-07-19
CA2416QK006,8.88,2024-07-19
CA2230QK001,0,2024-07-19
CA2394QK005,43.37,2024-07-19
CA0413QK002,9.63,2024-07-19
CA2262QK025,21.29,2024-07-19
CA0218QK006,40.4,2024-07-19
CA0164QK042,11.59,2024-07-19
CA0305QK004,17.33,2024-07-19
CA0405QK003,41.28,2024-07-19
CA0273QK001,30.37,2024-07-19
CA2323QK005,199.66,2024-07-19
CA1450QK024,17.81,2024-07-19
CA0058QK001,14.34,2024-07-19
CA2360QK003,29.62,2024-07-19
CA1452QK006,84.89,2024-07-19
CA2364QK026,17.63,2024-07-19
CA2042QK004,78.5,2024-07-19
CA2364QK022,22.25,2024-07-19
CA0389QK043,14.88,2024-07-19
CA0060QK022,20.97,2024-07-19
CA2244QK004,81.27,2024-07-19
CA0072QK021,88.72,2024-07-19
CA0201QK005,26.84,2024-07-19
CA0281QK006,29.06,2024-07-19
CA0002QK025,15.95,2024-07-19
CA1937QK023,20.5,2024-07-19
CA0003QK002,19.11,2024-07-19
CA0273QK006,61.8,2024-07-19
CA0249QK001,26.86,2024-07-19
CA0238QK003,55.92,2024-07-19
CA1982QK041,17.4,2024-07-19
CA2403QK041,9.05,2024-07-19
CA2393QK003,46.38,2024-07-19
CA0375QK002,50.93,2024-07-19
CA2390QK003,34.57,2024-07-19
CA2265QK043,11.06,2024-07-19
CA2247QK026,24.77,2024-07-19
CA0300QK003,22.99,2024-07-19
CA1942QK003,33.31,2024-07-19
CA0169QK043,33.44,2024-07-19
CA0303QK025,9.45,2024-07-19
CA0398QK023,32.94,2024-07-19
CA3776QK021,68.44,2024-07-19
CA0402QK021,13.62,2024-07-19
CA0410QK021,3.94,2024-07-19
CA0303QK004,9.4,2024-07-19
CA0203QK004,28.45,2024-07-19
CA1878QK025,6.13,2024-07-19
CA0412QK003,13.02,2024-07-19
CA2400QK002,26.75,2024-07-19
CA1953QK001,22.41,2024-07-19
CA2270QK002,139.75,2024-07-19
CA1938QK002,10.56,2024-07-19
CA2244QK026,40.86,2024-07-19
CA2357QK003,93.43,2024-07-19
CA1663QK002,21,2024-07-19
CA0406QK005,16.61,2024-07-19
CA0046QK002,41,2024-07-19
CA0043QK001,45.26,2024-07-19
CA0628QK026,50.59,2024-07-19
CA2401QK021,91.36,2024-07-19
CA2323QK025,64.53,2024-07-19
CA0070QK005,89.03,2024-07-19
CA0058QK004,49.23,2024-07-19
CA0928QK026,147.69,2024-07-19
CA0399QK004,30.88,2024-07-19
CA0385QK041,42.51,2024-07-19
CA2390QK026,22.04,2024-07-19
CA0034QK003,122.95,2024-07-19
CA2204QK001,54.3,2024-07-19
CA2395QK006,44.58,2024-07-19
CA1664QK021,22.54,2024-07-19
CA1916QK002,48.4,2024-07-19
CA2462QK006,55.25,2024-07-19
CA2397QK025,109.39,2024-07-19
CA2391QK005,81.77,2024-07-19
CA1450QK004,40.12,2024-07-19
CA0336QK003,18.16,2024-07-19
CA0134QK002,11.62,2024-07-19
CA1456QK005,104.82,2024-07-19
CA0211QK002,17.91,2024-07-19
CA0003QK026,21.05,2024-07-19
CA1973QK003,20.51,2024-07-19
CA1886QK002,61.31,2024-07-19
CA2239QK003,36.87,2024-07-19
CA0125QK005,80.47,2024-07-19
CA0405QK025,38.41,2024-07-19
CA2389QK004,83.35,2024-07-19
CA2392QK006,95.32,2024-07-19
CA0202QK022,7.39,2024-07-19
CA0081QK023,8.5,2024-07-19
CA1878QK003,30.72,2024-07-19
CA0352QK001,31.88,2024-07-19
CA1241QK023,46.47,2024-07-19
CA0206QK005,36.98,2024-07-19
CA2398QK026,38.96,2024-07-19
CA0323QK004,11.8,2024-07-19
CA3777QK024,31.22,2024-07-19
CA0054QK041,43.99,2024-07-19
CA1455QK026,127.83,2024-07-19
CA0387QK043,23.93,2024-07-19
CA0928QK001,22.71,2024-07-19
CA0412QK025,4.6,2024-07-19
CA2362QK004,15.58,2024-07-19
CA0323QK025,11.08,2024-07-19
CA0376QK002,59.91,2024-07-19
CA1953QK023,3.56,2024-07-19
CA2402QK042,8.52,2024-07-19
CA0305QK026,12.51,2024-07-19
CA0052QK006,30.18,2024-07-19
CA2200QK002,22.64,2024-07-19
CA0409QK043,6.57,2024-07-19
CA1939QK001,39.65,2024-07-19
CA2394QK024,17.84,2024-07-19
CA2211QK001,11.66,2024-07-19
CA2247QK022,21.57,2024-07-19
CA0407QK001,3.02,2024-07-19
CA0046QK024,27.32,2024-07-19
CA0045QK003,13.37,2024-07-19
CA2356QK024,18.19,2024-07-19
CA0058QK026,15.4,2024-07-19
CA0399QK026,18.72,2024-07-19
CA0209QK005,40.1,2024-07-19
CA0034QK023,79.67,2024-07-19
CA0252QK006,18.48,2024-07-19
CA2360QK021,46.77,2024-07-19
CA0389QK041,20.76,2024-07-19
CA0084QK003,17.99,2024-07-19
CA1916QK024,113.59,2024-07-19
CA3008QK002,46.02,2024-07-19
CA2398QK024,114.57,2024-07-19
CA2388QK022,82.23,2024-07-19
CA2391QK041,67.8,2024-07-19
CA0291QK001,35.08,2024-07-19
CA0081QK003,14.49,2024-07-19
CA0203QK023,16.45,2024-07-19
CA0413QK041,1.73,2024-07-19
CA0319QK022,7.77,2024-07-19
CA3776QK041,40.18,2024-07-19
CA0211QK024,6.51,2024-07-19
CA0009QK022,55.08,2024-07-19
CA1886QK024,57.11,2024-07-19
CA0054QK002,2.82,2024-07-19
CA2241QK002,68.6,2024-07-19
CA2392QK042,1.19,2024-07-19
CA0276QK001,17.32,2024-07-19
CA1455QK004,747.35,2024-07-19
CA0385QK043,14.94,2024-07-19
CA2264QK004,57.22,2024-07-19
CA0414QK004,4.74,2024-07-19
CA0060QK025,15.35,2024-07-19
CA2244QK021,91.93,2024-07-19
CA0072QK024,78.28,2024-07-19
CA0202QK002,11.92,2024-07-19
CA0288QK003,67.29,2024-07-19
CA1937QK026,17.78,2024-07-19
CA0003QK005,61.09,2024-07-19
CA0274QK003,44.85,2024-07-19
CA0238QK006,130.25,2024-07-19
CA1887QK001,28.03,2024-07-19
CA2416QK001,5.62,2024-07-19
CA2393QK043,13.27,2024-07-19
CA2269QK003,7.42,2024-07-19
CA2262QK003,46.33,2024-07-19
CA0410QK022,3.54,2024-07-19
CA0300QK006,78.21,2024-07-19
CA1947QK003,14.34,2024-07-19
CA0218QK001,42.91,2024-07-19
CA0200QK003,83.46,2024-07-19
CA0303QK042,4.93,2024-07-19
CA0398QK026,30.11,2024-07-19
CA0402QK024,10.32,2024-07-19
CA0272QK022,3.41,2024-07-19
CA2276QK043,4.7,2024-07-19
CA1450QK005,22.08,2024-07-19
CA0312QK001,23.5,2024-07-19
CA0056QK022,24.9,2024-07-19
CA0421QK042,8.45,2024-07-19
CA2276QK021,86.15,2024-07-19
CA0300QK024,7.88,2024-07-19
CA1982QK042,39.08,2024-07-19
CA2362QK026,18.87,2024-07-19
CA0060QK005,55.97,2024-07-19
CA2241QK025,120.29,2024-07-19
CA0070QK025,30.21,2024-07-19
CA0002QK003,7.47,2024-07-19
CA0426QK041,16.79,2024-07-19
CA1937QK001,31.39,2024-07-19
CA0002QK026,12.65,2024-07-19
CA2396QK026,57.27,2024-07-19
CA1982QK002,17.23,2024-07-19
211423QK103,1.08,2024-07-19
CA0411QK022,9.96,2024-07-19
CA1958QK023,61.25,2024-07-19
CA2389QK024,12.29,2024-07-19
CA2265QK001,17.76,2024-07-19
CA1454QK025,13.88,2024-07-19
CA0319QK001,22.55,2024-07-19
CA0298QK021,47.75,2024-07-19
CA1939QK024,54.31,2024-07-19
CA0239QK023,2.92,2024-07-19
CA0396QK025,4.96,2024-07-19
CA1312QK006,2.23,2024-07-19
CA0289QK005,25.36,2024-07-19
CA0398QK004,42.17,2024-07-19
CA3008QK024,25.27,2024-07-19
CA0414QK023,6.95,2024-07-19
CA1887QK023,9.36,2024-07-19
CA2230QK021,0,2024-07-19
CA0413QK005,14.44,2024-07-19
CA0218QK043,14.43,2024-07-19
CA0417QK003,85.7,2024-07-19
CA0305QK021,12.32,2024-07-19
CA2270QK025,58.34,2024-07-19
CA0169QK041,24.61,2024-07-19
CA2323QK022,60.2,2024-07-19
CA1452QK001,31.2,2024-07-19
CA2360QK022,26,2024-07-19
CA2396QK001,72.96,2024-07-19
204898QK004,119.54,2024-07-19
CA1953QK041,25.49,2024-07-19
CA1454QK003,51.11,2024-07-19
CA0236QK042,7.6,2024-07-19
CA0312QK005,69.67,2024-07-19
CA0425QK003,27.02,2024-07-19
CA0291QK022,16.87,2024-07-19
CA2387QK003,25.46,2024-07-19
CA2042QK021,47.63,2024-07-19
CA0396QK003,13.92,2024-07-19
CA0410QK023,3.05,2024-07-19
CA1399QK005,17.51,2024-07-19
CA1958QK041,2.74,2024-07-19
CA0105QK003,7.26,2024-07-19
CA0405QK006,49.45,2024-07-19
CA2388QK025,73.64,2024-07-19
CA2392QK001,34.1,2024-07-19
CA0291QK004,40.1,2024-07-19
CA0340QK003,10.65,2024-07-19
CA0081QK006,20.85,2024-07-19
CA1241QK001,63.67,2024-07-19
CA0203QK026,15.32,2024-07-19
CA0319QK025,7.81,2024-07-19
CA3777QK002,58.38,2024-07-19
CA0054QK022,2.94,2024-07-19
CA0281QK001,33.1,2024-07-19
CA1455QK021,1201.95,2024-07-19
CA0386QK041,164.81,2024-07-19
CA2264QK021,21.89,2024-07-19
CA0303QK021,6.35,2024-07-19
CA0203QK021,11,2024-07-19
CA0412QK006,14.37,2024-07-19
CA0323QK006,9.6,2024-07-19
CA2400QK022,15.24,2024-07-19
CA1953QK004,37.02,2024-07-19
CA0052QK001,11.27,2024-07-19
CA2270QK022,71.1,2024-07-19
CA0409QK001,6.39,2024-07-19
CA1938QK022,39.91,2024-07-19
CA2204QK022,45.91,2024-07-19
CA2244QK043,6.38,2024-07-19
CA2357QK006,167.28,2024-07-19
CA1663QK022,8.54,2024-07-19
CA0406QK022,9.17,2024-07-19
CA0046QK005,74.15,2024-07-19
CA0043QK004,64.72,2024-07-19
CA0350QK042,1.73,2024-07-19
CA0728QK003,72.58,2024-07-19
CA2401QK024,80.42,2024-07-19
CA2356QK002,2.79,2024-07-19
CA0070QK022,31.14,2024-07-19
CA2402QK002,30.6,2024-07-19
CA0058QK021,10.65,2024-07-19
CA0399QK021,13.12,2024-07-19
CA0206QK026,9.49,2024-07-19
CA2390QK043,22.67,2024-07-19
CA0034QK006,246.69,2024-07-19
CA0252QK001,5,2024-07-19
CA1664QK024,22.21,2024-07-19
CA1916QK005,31.86,2024-07-19
CA2462QK023,48.71,2024-07-19
CA2398QK002,39.41,2024-07-19
CA2391QK022,41.42,2024-07-19
CA0336QK043,5.57,2024-07-19
CA0289QK022,4.94,2024-07-19
CA0141QK002,51.08,2024-07-19
CA1456QK022,38.5,2024-07-19
CA0211QK005,36.98,2024-07-19
CA0009QK003,43.84,2024-07-19
CA1973QK023,71.92,2024-07-19
CA1886QK005,84.1,2024-07-19
CA2239QK023,50.04,2024-07-19
CA0125QK012,42.95,2024-07-19
CA0406QK002,12.15,2024-07-19
CA2392QK023,97.7,2024-07-19
CA0274QK025,11.33,2024-07-19
CA2263QK002,61.87,2024-07-19
CA0300QK042,36.2,2024-07-19
CA0202QK025,8.43,2024-07-19
CA0081QK026,6,2024-07-19
CA1878QK006,24.68,2024-07-19
CA1241QK026,36.2,2024-07-19
CA0206QK022,12.74,2024-07-19
CA2398QK043,20.3,2024-07-19
CA2269QK026,38.91,2024-07-19
CA1456QK026,14.07,2024-07-19
CA0056QK001,32.9,2024-07-19
CA0628QK021,68.11,2024-07-19
CA2400QK025,11.78,2024-07-19
CA0066QK006,43.94,2024-07-19
CA0928QK021,90.81,2024-07-19
CA0323QK042,13.91,2024-07-19
CA0376QK042,15.48,2024-07-19
CA2390QK021,17.23,2024-07-19
CA2403QK003,15.14,2024-07-19
CA0305QK043,37.01,2024-07-19
CA0052QK023,8.62,2024-07-19
CA2200QK022,29.03,2024-07-19
CA1939QK021,67.31,2024-07-19
CA2395QK001,36.77,2024-07-19
CA2211QK021,31.75,2024-07-19
CA1663QK042,56.67,2024-07-19
CA0407QK041,0.94,2024-07-19
CA0335QK041,12.23,2024-07-19
CA2356QK041,1.9,2024-07-19
CA2360QK023,7.88,2024-07-19
CA0060QK003,26.78,2024-07-19
CA0209QK022,6.3,2024-07-19
CA0132QK003,66.68,2024-07-19
CA1455QK043,259.6,2024-07-19
CA0252QK009,13.25,2024-07-19
CA1452QK004,92.95,2024-07-19
CA2362QK021,79.3,2024-07-19
271459QK021,68.55,2024-07-19
CA2396QK021,57.46,2024-07-19
CA1974QK003,4.71,2024-07-19
204898QK007,46.88,2024-07-19
CA0411QK003,9.09,2024-07-19
CA1958QK001,19.7,2024-07-19
CA2389QK005,223.8,2024-07-19
CA1454QK006,84.16,2024-07-19
CA0312QK022,22.31,2024-07-19
CA0425QK043,5.35,2024-07-19
CA0291QK025,14.48,2024-07-19
CA2387QK023,7.29,2024-07-19
CA0239QK004,11.19,2024-07-19
CA2042QK024,41.09,2024-07-19
CA0396QK006,14.15,2024-07-19
CA0066QK002,99.97,2024-07-19
CA0081QK001,40.16,2024-07-19
CA0202QK005,34.94,2024-07-19
CA0288QK006,86.5,2024-07-19
CA1937QK043,13.73,2024-07-19
CA3008QK005,52.89,2024-07-19
CA0003QK022,14.75,2024-07-19
CA0274QK006,79.66,2024-07-19
